#cell,        row,        col,           rocid,       slot,         ch,        bin,    txfiber,       txch,    rxrocid,    rxfiber,       rxch, global bin
(209,         11,         15, SBS_ECALVTP1_ROCID,         18,          1,         21,          4,          3, SBS_ECALVTP2_ROCID,          2,          3,         21),
(210,         11,         16, SBS_ECALVTP1_ROCID,         18,          2,         22,          4,          4, SBS_ECALVTP2_ROCID,          2,          4,         22),
(211,         11,         17, SBS_ECALVTP1_ROCID,         18,          3,         22,          4,          5, SBS_ECALVTP2_ROCID,          2,          5,         22),
(212,         11,         18, SBS_ECALVTP1_ROCID,         18,          4,         22,          4,          6, SBS_ECALVTP2_ROCID,          2,          6,         22),
(213,         11,         19, SBS_ECALVTP1_ROCID,         18,          5,         23,          4,          7, SBS_ECALVTP2_ROCID,          2,          7,         23),
(214,         11,         20, SBS_ECALVTP1_ROCID,         18,          6,         23,          4,          8, SBS_ECALVTP2_ROCID,          2,          8,         23),
(215,         11,         21, SBS_ECALVTP1_ROCID,         18,          7,         23,          4,          9, SBS_ECALVTP2_ROCID,          2,          9,         23),
(216,         12,          0, SBS_ECALVTP2_ROCID,          3,          0,          0,          1,          0, SBS_ECALVTP1_ROCID,          3,          0,         24),
(217,         12,          1, SBS_ECALVTP2_ROCID,          3,          1,          0,          1,          1, SBS_ECALVTP1_ROCID,          3,          1,         24),
(218,         12,          2, SBS_ECALVTP2_ROCID,          3,          2,          0,          1,          2, SBS_ECALVTP1_ROCID,          3,          2,         24),
(219,         12,          3, SBS_ECALVTP2_ROCID,          3,          3,          1,          1,          3, SBS_ECALVTP1_ROCID,          3,          3,         25),
